%x	Ca(CO3)@	Ca(HCO3)+	Ca+2	CaOH+	Mg(CO3)@	Mg(HCO3)+	Mg+2	MgOH+	CO2@	CO3-2	HCO3-	CH4@	ClO4-	Cl-	H2@	O2@	OH-	H+	H2O@	CO2	CH4	H2	O2	Cal	Dis-Dol	Sn
0.31500000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.32000000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.32500000000000007	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.33000000000000007	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.335	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.34	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.34500000000000003	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.35000000000000003	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.35500000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.36000000000000004	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.36500000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.37	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.37500000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.38000000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.385	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.38999999999999996	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.395	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.39999999999999997	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.405	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.41000000000000003	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.415	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.42	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.425	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.43000000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.435	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.44000000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.44500000000000006	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.45	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.45499999999999996	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.46	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.46499999999999997	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.47000000000000003	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.475	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.48000000000000015	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.4850000000000001	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.49000000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.49500000000000005	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927
0.5	5.54874375400605e-06	1.13330172658074e-07	0.000116942823871373	1.47503480470695e-07	2.55979223745952e-10	8.42245954404915e-12	9.47412372769573e-09	2.61474589014273e-10	2.24879015888069e-08	3.39066086158559e-05	8.31609664327159e-05	0	3.61299798628405e-32	0.00000002	0	9.99999999947021e-05	8.31716417113331e-05	1.25835381552081e-10	55.5082900319043	0	0	0	0	0.000217747598721492	0	130.840729937927

